"Customer.Num","Gpch","Reportables","Revenue","Industry","Family","ParameterPanel","type"
"3170405813","GLU",96501,3284.6,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","CRP",95550,29299.53,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170405813","ALP",82686,4722.18,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170405813","BIL-T",80550,4582.33,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","PHOS",47818,4155.45,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","mALB",44706,15083.5,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170405813","TNT",39802,57190.18,"Gov: Hospital","Immunology","Cardiac","Public"
"3170405813","U/CSF Protein",36261,862.73,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","FERR",20291,18733.2,"Gov: Hospital","Immunology","Anemia","Public"
"3170405813","BIL-D",15463,1113.14,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","FE",12590,912.08,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","TRANS",12372,12304.05,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170405813","UA",10074,333.78,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","LACT",8265,1809.18,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","CK",6229,971.96,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170405813","HCG+B",3348,3798.61,"Gov: Hospital","Immunology","Fertility","Public"
"3170405813","CHOL",2874,-130.28,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","sTfR",2820,5598.63,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170405813","AMYL",1843,498.45,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170405813","MYO",1432,2567.05,"Gov: Hospital","Immunology","Cardiac","Public"
"3170405813","HDL-C",629,-745.8,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","NH3",389,258.89,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","FRUC",294,311.05,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405813","S100",123,1783.5,"Gov: Hospital","Immunology","Critical Care","Public"
"3170435405","GLU",86802,3507.99,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405813","SI",336000,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170435971","CA 125",1,2598.83,"Prv: Laboratory","Immunology","Oncology","Private"
"3170433149","GENT",31,433.43,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170406311","BIL-D",13126,1077.74,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170434323","Cyclosporine",202,1646.15,"Prv: Laboratory","Immunology","Immunosuppressant  Drug (ISD)","Private"
"3170405826","ProBNP",4361,29465.91,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405826","GGT",4019,224.36,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405826","UREA/BUN",2757,79.83,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405826","LIP",1664,636.54,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405826","BIL-D",647,68.46,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405826","AMYL",501,249.84,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405826","LACT",413,388.43,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405826","PHOS",327,27.05,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405826","CO2",173,2.1,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405826","CK-MB",56,1506.93,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170437133","Anti-SARS-CoV-2",16200,24552.78,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170405826","DIGOX",22,97.6,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170433713","TSH",47320,22355.38,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405826","PRG",2,-3.47,"Prv: Laboratory","Immunology","Fertility","Private"
"3170443183","CREA-E",39000,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170405826","SI",13750,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170436009","BIL-T",16194,582.87,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170433761","Anti-HBc",20959,10348.13,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405829","CREA-E",279892,28621.77,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","GLU",225415,12260.23,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","ALT",183583,10034.11,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170435127","HIV combi",3400,0,"Prv: Laboratory","Immunology","Sexually Transmitted Diseases (STDs)","Private"
"3170405829","AST",183180,9987.27,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405829","CHOL",151603,8258.14,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","HDL-C",144703,22148.82,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","GGT",139187,7612.97,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170435391","INS",400,0,"Gov: Hospital","Immunology","Hormones","Public"
"3170405829","ALP",88722,4805.3,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405829","FT4",33342,13615.95,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405829","Toxo IgG",29692,15438.26,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405829","Anti-HBs",27710,21252.75,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170435970","SI",110000,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170435505","FSH",3654,1929.17,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405829","Anti-HCV",27002,51993.52,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405829","FOLATE",18285,10914.12,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405829","Vit D Total",17071,22499.03,"Prv: Laboratory","Immunology","Bone","Private"
"3170405829","FT3",13815,6190.6,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405829","ProBNP",13679,61053.91,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405829","FE",13407,731.15,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","LIP",10535,648.74,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405829","BIL-D",10270,553.17,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","E2",7973,3507.88,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405829","Anti-TPO",5454,4100.45,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405829","PRL",5157,2295.56,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405829","Anti-TG",4417,2826.23,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405829","Prealb",4297,2810.5,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405829","PRG",4011,1690.48,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405829","CORT",3499,3007.67,"Prv: Laboratory","Immunology","Hormones","Private"
"3170405829","RF-II",2726,994.15,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405829","AFP",2670,1426.39,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405829","DHEAS/DHEA",1821,707.3,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405829","IGF-1",902,6303.91,"Prv: Laboratory","Immunology","Growth Hormones","Private"
"3170405829","C4",870,733.41,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405829","TG",750,564.13,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405829","Anti-HBe",420,301.63,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405829","VALP",346,602.3,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170418921","Prealb",1284,4225.61,"Gov: Military","ClinChem fully automated","Specific Proteins","Public"
"3170405829","HGH",270,1929.36,"Prv: Laboratory","Immunology","Growth Hormones","Private"
"3170405829","DIGOX",113,287.63,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405829","CARB",105,510.64,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405829","LACT",96,12.86,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","PHNO",39,340.01,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405829","SI",379000,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","LH",838,989.75,"Prv: Laboratory","Immunology","Fertility","Private"
"3170435505","CA 19-9",2069,2316.92,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405829","Anti-SARS-CoV-2",45600,65772.96,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170405850","CREA-E",90170,15848.31,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","GLU",66829,4813.89,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","CRP",47297,28732.8,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","TRIGL",38386,6698.54,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","TP",21758,1572.33,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","ALB",11867,1105.52,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","BIL-D",7562,1545.5,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","FE",6710,1202.85,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","TRANS",4649,4568.5,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","HCG+B",2681,2670.77,"Prv: Laboratory","Immunology","Fertility","Private"
"3170411951","GENT",9,195.3,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405850","Mg",2071,1442.17,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","AMYL",1775,731.86,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405850","CA 19-9",1492,2414.39,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405850","CA 15-3",1453,2503.24,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405850","CA 125",1134,1957.77,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405850","Apo B",1071,677.32,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","Prealb",987,1473.54,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","E2",892,950.92,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405850","PRL",548,687.54,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405850","VALP",494,1501.57,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405850","HGLOB",367,670.5,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","IgA",362,834.69,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170442508","Anti-SARS-CoV-2",36300,53213.31,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170405850","Li",343,2389.41,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405850","IgG",337,795.79,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","IgM",293,696.83,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","LACT",169,156.86,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405850","BENZ",143,1213.1,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170405850","AAGP",94,985.59,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405850","ACETA",89,709.88,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405850","SI",101750,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","ALT",235472,18770.65,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405851","GLU",218571,17386.73,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","TSH",157920,110379,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405851","FERR",114864,97332.68,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405851","UREA/BUN",95330,10396.85,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","UA",70086,4770.81,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","TP",59442,2328.64,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","ALB",41794,2495.08,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","PHOS",33510,4043.88,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","Anti-HBs",32191,41566.27,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405851","HBsAg",31682,32714.52,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405851","Anti-HBc",29594,49491.72,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405851","LIP",27922,8763.26,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405851","TNT",27057,57109.06,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405851","ProBNP",25097,179409.38,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170433713","FPSA",2098,3629.05,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405851","MYO",22338,17169.85,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","Toxo IgG",21998,22636.38,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405851","Toxo IgM",21997,22126.02,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405851","LDH",20810,1639.87,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405851","TRANS",19787,15880.66,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","CK-MB",17413,8581.95,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405851","B12",16052,15427.89,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405851","FT3",10030,8295.23,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405851","Mg",9502,2345.57,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","PAPP-A",8687,34212.8,"Prv: Laboratory","Immunology","Pregnancy Care","Private"
"3170405851","IgA",6997,6236.72,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","IgG",5690,6442.22,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","IgM",5649,6520.26,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","Prealb",4117,4561.63,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","CMV IgG",4087,6100.16,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405851","LDL-C",3997,4075.46,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","CMV IgM",3827,4570,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405851","Anti-CCP",3126,28785.51,"Prv: Laboratory","Immunology","Rheumatoid Arthritis","Private"
"3170405851","Testosterone",3089,3247.46,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405851","FOLATE RBC",2703,4865.46,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405851","CA 15-3",2568,5659.71,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405851","CORT",2106,4573.64,"Prv: Laboratory","Immunology","Hormones","Private"
"3170415668","CA 125",1137,3365.49,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405851","CA 19-9",2008,4831.5,"Prv: Laboratory","Immunology","Oncology","Private"
"3170436708","TMPA",200,1604.44,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170405851","CA 125",1870,4087.75,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405851","Rubella IgM",1627,5034.68,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170405851","HGLOB",973,1610.73,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","DHEAS/DHEA",887,1949.93,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405851","AMH",840,16563.85,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405851","B2MG",773,5022.9,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405851","VALP",717,4704.71,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405851","DIGOX",514,2385.43,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405851","NH3",379,604.49,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405851","ETOH",89,274.56,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170405851","AAGP",68,141.43,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170436459","FSH",2826,2152.26,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405851","AMIK",19,550.07,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405851","HOMOC",200,2293.75,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170441776","Anti-TG",1009,1552.35,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405851","Anti-SARS-CoV-2",18000,24835.98,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170405862","Osteocalcin",500,1067.55,"Gov: Hospital","Immunology","Bone","Public"
"3170405862","Beta-CrossLaps",300,640.44,"Gov: Hospital","Immunology","Bone","Public"
"3170432884","AMYL",2400,0,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405869","PTH",8300,11264.8,"Gov: Hospital","Immunology","Bone","Public"
"3170405878","Syphilis",45375,43130.84,"Prv: Laboratory","Immunology","Sexually Transmitted Diseases (STDs)","Private"
"3170405878","C3c",32604,13026.71,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","DHEAS/DHEA",31542,15535.13,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","FOLATE RBC",30714,14499.05,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405878","ProBNP",29068,101528.28,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405878","Testosterone",27602,9018.45,"Prv: Laboratory","Immunology","Fertility","Private"
"3170437862","LH",793,610.21,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","HGLOB",21912,8851.84,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","RF-II",19899,8228.08,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","GGT",16954,751.7,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","BIL-T",16877,748.26,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","BIL-D",16877,748.26,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","Apo A I",16808,4074.75,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","AAT",16380,7084.31,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","FRUC",15857,2574.6,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","Anti-TPO",15777,8272.9,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405878","CREA-E",15604,1202.2,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","ALT",14064,640.78,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","Anti-TG",13901,7511.83,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405878","NSE",13737,6845.76,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405878","HBeAg",13685,7100.05,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","Anti-HBe",13591,7041.97,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","PTH",13310,7266.23,"Prv: Laboratory","Immunology","Bone","Private"
"3170405878","IgG",13159,5778.79,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","SHBG",12632,8944.59,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","CA 125",11771,8268.24,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405878","Cerulo",11719,5154.4,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","B2MG",10041,10184.2,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","IgA",8988,3917.05,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","Prealb",7716,3452.53,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","Anti-HBs",7561,5171.77,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170434525","Anti-HBs",21485,27658.59,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","HBsAg",7104,2697.68,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","Osteocalcin",6902,4802.33,"Prv: Laboratory","Immunology","Bone","Private"
"3170405878","FSH",6495,2532.2,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","OPIA",6458,3509.45,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170405878","CHOL",6444,386.59,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","Anti-HBc",6153,4169.83,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","TRIGL",5865,647.73,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","LH",5699,2225.89,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","AMP",5517,2981.48,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170416352","FE",5363,401.76,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","Anti-HAV IgM",4397,2882.53,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405878","PSA",3897,1481.56,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405878","NH3",3647,785.66,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","E2",3589,1680.93,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405878","LP (a)",3012,4262.05,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","CA 19-9",2838,2712.36,"Prv: Laboratory","Immunology","Oncology","Private"
"3170408333","AST",15664,1040.73,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","ALP",2576,147,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","FERR",2499,1648.11,"Prv: Laboratory","Immunology","Anemia","Private"
"3170405878","MYO",2439,3493.17,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405878","FPSA",2287,1554.31,"Prv: Laboratory","Immunology","Oncology","Private"
"3170437678","BIL-D",9993,1748.2,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","CEA",2205,1554.25,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405878","HIV combi",2001,1435.25,"Prv: Laboratory","Immunology","Sexually Transmitted Diseases (STDs)","Private"
"3170405878","CA 15-3",1959,2042.63,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405878","CK-MB",1682,1327.44,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170405878","FT4",1566,899.87,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405878","Apo B",1271,564.29,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","VANCO",801,1870.1,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405878","CRP",741,345.79,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","PHNY",736,1438.96,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170405878","T4",634,504.08,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170436764","Cyclosporine",500,0,"Prv: Laboratory","Immunology","Immunosuppressant  Drug (ISD)","Private"
"3170405878","T3",570,447.38,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170405878","P1NP",569,653.09,"Prv: Laboratory","Immunology","Bone","Private"
"3170405878","LIP",558,225.26,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170433761","AMYL",584,103.8,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","METH",416,808.51,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170405878","BENZ",412,797.33,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170405878","PHOS",347,128.8,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","LDH",262,50.48,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","ACP",225,82.97,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170405878","HDL-C",159,252.11,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405878","S100",131,4048.46,"Prv: Laboratory","Immunology","Critical Care","Private"
"3170405878","SALI",73,659.77,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170436708","Anti-TG",3900,4266.73,"Gov: Hospital","Immunology","Thyroid","Public"
"3170405878","CREA-J",1400,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170436429","TRANS",28658,14033.8,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170405878","anti-SARS-CoV-2 S",300,1588.22,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170406178","TRANS",1500,1311.75,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170406178","Mg",2500,595.2,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170411598","TRANS",8420,2889.64,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170406178","LIP",2000,757.8,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170406178","IgA",600,524.76,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170406178","HBA1C",3600,6174.24,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170406178","ETOH",1000,520.9,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170406178","CHOL",4000,410.7,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170406178","AST",12750,1062.6,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170406178","AMYL",1500,312.6,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170440948","Anti-TPO",1694,4796.31,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170406178","ALP",6000,384.6,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170406311","GLU",60899,2912.27,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","ALT",47956,2779.6,"Prv: Clinic.Research","ClinChem fully automated","Enzymes","Private"
"3170406311","GGT",35716,2429.6,"Prv: Clinic.Research","ClinChem fully automated","Enzymes","Private"
"3170406311","UREA/BUN",33443,1974.5,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","TRIGL",33285,3113.05,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","HDL-C",31784,7308.7,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","ALP",20271,1103.87,"Prv: Clinic.Research","ClinChem fully automated","Enzymes","Private"
"3170406311","FERR",19999,14130.49,"Prv: Clinic.Research","Immunology","Anemia","Private"
"3170406311","TP",18380,908.58,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","UA",15004,914.76,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
"3170406311","BIL-T",13124,1077.55,"Prv: Clinic.Research","ClinChem fully automated","Substrates","Private"
